date,home_team,away_team,home_score,away_score,home_win
2024-03-30,Philadelphia,Chicago,1,5,0
2024-03-30,Tampa Bay,New York,4,1,1
2024-03-30,Winnipeg,Ottawa,2,3,0
2024-03-30,Washington,Boston,2,3,0
2024-03-30,St. Louis,San Jose,0,4,0
2024-03-30,Calgary,Los Angeles,4,2,1
2024-03-30,Seattle,Dallas,0,3,0
2024-03-31,Vancouver,Anaheim,3,2,1
2024-04-01,Columbus,Colorado,4,1,1
2024-04-01,New York,Pittsburgh,2,5,0
2024-04-01,Philadelphia,New York,3,4,0
2024-04-01,Tampa Bay,Detroit,2,4,0
2024-04-01,Toronto,Florida,6,4,1
2024-04-01,St. Louis,Edmonton,3,2,1
2024-04-01,Winnipeg,Los Angeles,4,3,1
2024-04-01,San Jose,Seattle,2,4,0
2024-04-02,Buffalo,Washington,6,2,1
2024-04-02,Montréal,Florida,5,3,1
2024-04-02,New Jersey,Pittsburgh,3,6,0
2024-04-02,New York,Chicago,2,1,1
2024-04-02,Minnesota,Ottawa,3,2,1
2024-04-02,Nashville,Boston,0,3,0
2024-04-02,Calgary,Anaheim,3,5,0
2024-04-02,Vegas,Vancouver,6,3,1
2024-04-03,Toronto,Tampa Bay,1,4,0
2024-04-03,New York,New Jersey,4,3,1
2024-04-03,Dallas,Edmonton,5,0,1
2024-04-03,Los Angeles,Seattle,5,2,1
2024-04-03,Arizona,Vancouver,1,2,0
2024-04-04,Carolina,Boston,1,4,0
2024-04-04,Columbus,New York,2,4,0
2024-04-04,Montréal,Tampa Bay,4,7,0
2024-04-04,Ottawa,Florida,0,6,0
2024-04-04,Washington,Pittsburgh,1,4,0
2024-04-04,Minnesota,Colorado,2,5,0
2024-04-04,Nashville,St. Louis,6,3,1
2024-04-04,Winnipeg,Calgary,5,2,1
2024-04-04,San Jose,Los Angeles,1,2,0
2024-04-05,Buffalo,Philadelphia,4,2,1
2024-04-05,Carolina,Washington,4,2,1
2024-04-05,Detroit,New York,3,4,0
2024-04-05,Edmonton,Colorado,6,2,1
2024-04-05,Anaheim,Seattle,1,3,0
2024-04-05,Arizona,Vegas,7,4,1
2024-04-06,Pittsburgh,Tampa Bay,5,4,1
2024-04-06,Boston,Florida,3,2,1
2024-04-06,Chicago,Dallas,3,2,1
2024-04-06,Minnesota,Winnipeg,2,4,0
2024-04-06,San Jose,St. Louis,3,2,1
2024-04-06,Columbus,Philadelphia,6,2,1
2024-04-06,Montréal,Toronto,2,4,0
2024-04-06,Ottawa,New Jersey,3,4,0
2024-04-06,New York,Nashville,2,0,1
2024-04-06,Calgary,Edmonton,2,4,0
2024-04-06,Los Angeles,Vancouver,6,3,1
2024-04-07,Detroit,Buffalo,3,1,1
2024-04-07,Chicago,Minnesota,0,4,0
2024-04-07,Carolina,Columbus,3,0,1
2024-04-07,San Jose,Arizona,2,5,0
2024-04-07,Washington,Ottawa,2,3,0
2024-04-07,New Jersey,Nashville,2,3,0
2024-04-07,New York,Montréal,5,2,1
2024-04-07,Anaheim,St. Louis,5,6,0
2024-04-07,Colorado,Dallas,4,7,0
2024-04-08,Toronto,Pittsburgh,3,2,1
2024-04-08,Vancouver,Vegas,4,3,1
2024-04-09,Boston,Carolina,1,4,0
2024-04-09,Detroit,Washington,1,2,0
2024-04-09,Florida,Ottawa,2,0,1
2024-04-09,Montréal,Philadelphia,9,3,1
2024-04-09,New Jersey,Toronto,2,5,0
2024-04-09,New York,New York,4,2,1
2024-04-09,Tampa Bay,Columbus,5,2,1
2024-04-09,Dallas,Buffalo,3,2,1
2024-04-09,Nashville,Winnipeg,3,4,0
2024-04-09,Colorado,Minnesota,5,2,1
2024-04-09,Anaheim,Los Angeles,3,1,1
2024-04-09,Seattle,Arizona,5,0,1
2024-04-09,San Jose,Calgary,2,3,0
2024-04-10,St. Louis,Chicago,5,2,1
2024-04-10,Edmonton,Vegas,5,1,1
2024-04-10,Vancouver,Arizona,3,4,0
2024-04-11,Buffalo,Washington,4,2,1
2024-04-11,Florida,Columbus,4,0,1
2024-04-11,New York,Philadelphia,1,4,0
2024-04-11,Pittsburgh,Detroit,6,5,1
2024-04-11,Tampa Bay,Ottawa,2,3,0
2024-04-11,Toronto,New Jersey,5,6,0
2024-04-11,New York,Montréal,3,2,1
2024-04-11,Dallas,Winnipeg,0,3,0
2024-04-11,Seattle,San Jose,1,3,0
2024-04-11,Los Angeles,Calgary,4,1,1
2024-04-12,St. Louis,Carolina,2,5,0
2024-04-12,Chicago,Nashville,1,5,0
2024-04-12,Edmonton,Arizona,2,3,0
2024-04-12,Anaheim,Calgary,3,6,0
2024-04-12,Vegas,Minnesota,7,2,1
2024-04-13,New York,New York,3,2,1
2024-04-13,Dallas,Seattle,3,1,1
2024-04-13,Colorado,Winnipeg,0,7,0
2024-04-13,Florida,Buffalo,3,2,1
2024-04-13,Philadelphia,New Jersey,1,0,1
2024-04-13,Washington,Tampa Bay,4,2,1
2024-04-13,Ottawa,Montréal,5,4,1
2024-04-13,Toronto,Detroit,4,5,0
2024-04-13,Nashville,Columbus,6,4,1
2024-04-13,Pittsburgh,Boston,4,6,0
2024-04-13,Edmonton,Vancouver,1,3,0
2024-04-13,Los Angeles,Anaheim,3,1,1
2024-04-13,San Jose,Minnesota,2,6,0
2024-04-14,St. Louis,Seattle,4,1,1
2024-04-14,Vegas,Colorado,4,3,1
2024-04-14,Chicago,Carolina,2,4,0
2024-04-14,Calgary,Arizona,6,5,1
2024-04-15,Detroit,Montréal,5,4,1
2024-04-15,New Jersey,New York,1,4,0
2024-04-15,Pittsburgh,Nashville,4,2,1
2024-04-15,Tampa Bay,Buffalo,2,4,0
2024-04-15,Washington,Boston,2,0,1
2024-04-15,New York,Ottawa,4,0,1
2024-04-15,Edmonton,San Jose,9,2,1
2024-04-15,Los Angeles,Minnesota,1,3,0
2024-04-16,Boston,Ottawa,1,3,0
2024-04-16,Columbus,Carolina,6,3,1
2024-04-16,Montréal,Detroit,4,5,0
2024-04-16,Philadelphia,Washington,1,2,0
2024-04-16,Florida,Toronto,5,2,1
2024-04-16,Winnipeg,Seattle,4,3,1
2024-04-16,Vegas,Chicago,3,1,1
2024-04-16,Vancouver,Calgary,4,1,1
2024-04-17,New York,Pittsburgh,5,4,1
2024-04-17,Tampa Bay,Toronto,6,4,1
2024-04-17,Dallas,St. Louis,2,1,1
2024-04-17,Arizona,Edmonton,5,2,1
2024-04-18,Minnesota,Seattle,3,4,0
2024-04-18,Winnipeg,Vancouver,4,2,1
2024-04-18,Calgary,San Jose,5,1,1
2024-04-18,Colorado,Edmonton,5,1,1
2024-04-18,Vegas,Anaheim,1,4,0
2024-04-18,Los Angeles,Chicago,5,4,1
2024-04-20,Carolina,New York,3,1,1
2024-04-20,Boston,Toronto,5,1,1
2024-04-21,Florida,Tampa Bay,3,2,1
2024-04-21,New York,Washington,4,1,1
2024-04-21,Winnipeg,Colorado,7,6,1
2024-04-21,Vancouver,Nashville,4,2,1
2024-04-22,Boston,Toronto,2,3,0
2024-04-22,Carolina,New York,5,3,1
2024-04-22,Dallas,Vegas,3,4,0
2024-04-22,Edmonton,Los Angeles,7,4,1
2024-04-23,New York,Washington,4,3,1
2024-04-23,Florida,Tampa Bay,3,2,1
2024-04-23,Winnipeg,Colorado,2,5,0
2024-04-23,Vancouver,Nashville,1,4,0
2024-04-24,Toronto,Boston,2,4,0
2024-04-24,Dallas,Vegas,1,3,0
2024-04-24,Edmonton,Los Angeles,4,5,0
2024-04-25,Tampa Bay,Florida,3,5,0
2024-04-25,New York,Carolina,2,3,0
2024-04-26,Washington,New York,1,3,0
2024-04-26,Nashville,Vancouver,1,2,0
2024-04-26,Colorado,Winnipeg,6,2,1
2024-04-26,Los Angeles,Edmonton,1,6,0
2024-04-27,New York,Carolina,3,2,1
2024-04-27,Tampa Bay,Florida,6,3,1
2024-04-27,Toronto,Boston,1,3,0
2024-04-27,Vegas,Dallas,2,3,0
2024-04-28,Colorado,Winnipeg,5,1,1
2024-04-28,Nashville,Vancouver,3,4,0
2024-04-28,Washington,New York,2,4,0
2024-04-28,Los Angeles,Edmonton,0,1,0
2024-04-29,Florida,Tampa Bay,6,1,1
2024-04-29,Vegas,Dallas,2,4,0
2024-04-30,Boston,Toronto,1,2,0
2024-04-30,Carolina,New York,6,3,1
2024-04-30,Winnipeg,Colorado,3,6,0
2024-04-30,Vancouver,Nashville,1,2,0
2024-05-01,Dallas,Vegas,3,2,1
2024-05-01,Edmonton,Los Angeles,4,3,1
2024-05-02,Toronto,Boston,2,1,1
2024-05-03,Nashville,Vancouver,0,1,0
2024-05-03,Vegas,Dallas,2,0,1
2024-05-04,Boston,Toronto,2,1,1
2024-05-05,New York,Carolina,4,3,1
2024-05-05,Dallas,Vegas,2,1,1
2024-05-06,Florida,Boston,1,5,0
